user,id,tweet,replies,retweets,likes,quotes,date,cleaned_tweet,predicted_stance,lat,lng
KwhCoin,1072931920101720069,We are using #blockchain and smart meter #technology to offer services to #rural cooperatives that will help create incentives for green #energy usage among their customers! #hodl #innovation #renewables #cleantech #climatechange #WednesdayWisdom https://t.co/PFIpKR8ayf,1.0,4.0,7,2,2018-12-12T19:11:18+00:00,we are using  and smart meter  to offer services to  cooperatives that will help create incentives for green  usage among their customers,Pro,34.2257282,-77.9447107
KwhCoin,1072577408262381568,#KWHCoin #renewable #solar #climatechange #energyindependence #cleanenergy,0.0,2.0,4,0,2018-12-11T19:42:36+00:00,,Neutral,34.225730000000006,-77.94471
CharityDotCom,920206218442010624,#climatechange #GlobalWarming #RenewableEnergy  https://t.co/RR7OIfyZlu,0.0,0.0,0,0,2017-10-17T08:33:53+00:00,,Neutral,,
asiajute,985736479119835136,"#Ecofriendly #Jute #Gift #Bag #EthicallyMade by #AsiaJute. 
#JuteBag
#JuteBags
#Fashion 
#Festival 
#Model 
#climatechange 
#Bangladesh 
#MadeinBangladesh https://t.co/SmUdlY2dFo",1.0,0.0,1,0,2018-04-16T04:27:45+00:00,by,Neutral,23.7104,90.40744
asiajute,921798241649176576,"order @asiajute #WeLoveGreen #SwitchToGreen #WeAreGreen
#climatechange @BDPlatform4SDGs @BRACworld @ejajahmad @lamiyajabbar @UNICEFBD @AFP https://t.co/7CQX2xJYC7",0.0,1.0,1,0,2017-10-21T18:00:01+00:00,order,Pro,23.810651,90.4126466
TESLAforecast,740556364892803072,India has agreed to work toward joining the Paris Agreement on climate change this year https://t.co/TwLCkCzMEF via @ReutersIndia,0.0,0.0,1,0,2016-06-08T14:49:30+00:00,india has agreed to work toward joining the paris agreement on climate change this year  via,Pro,37.55376,-77.46025999999998
jonathandumont1,623513959543537664,"Yes ,it is #rocketscience.@esa + @WFP use satellites to monitor #climatechange + how it effects #hunger http://t.co/QATjjdDlyc",1.0,17.0,18,0,2015-07-21T15:24:46+00:00,yes it is    use satellites to monitor   how it effects,Pro,,
jonathandumont1,623479495203397632,#IWant2BeASpaceman @EuropeanSpaceAgency 2day talking 2 space dudes about satellites  @WFP uses 2 track #climatechange http://t.co/tIKjDPDg4p,0.0,1.0,0,0,2015-07-21T13:07:50+00:00,2day talking 2 space dudes about satellites   uses 2 track,Neutral,,
EIAJournal,1125750069817479174,"New on the blog: our international affairs news roundup, paired with scholarship from the journal. Here's what we've been reading #climatechange #Immigration #ArmsTrade https://t.co/PC2LqTdJZr",0.0,1.0,2,0,2019-05-07T13:11:46+00:00,new on the blog our international affairs news roundup paired with scholarship from the journal heres what weve been reading,Neutral,,
EIAJournal,1120318185650249729,"Happy #EarthDay! Here's an online exclusive essay from Henry Shue, arguing that acting now on #climatechange is not only a matter of self-interest but also moral responsibility: https://t.co/yS3R3S5PQz",0.0,0.0,1,0,2019-04-22T13:27:24+00:00,happy  heres an online exclusive essay from henry shue arguing that acting now on  is not only a matter of selfinterest but also moral responsibility,Neutral,,
EIAJournal,1040642647029948417,Top articles from EIA's 2017 volume span so many topics: #refugees #R2P #climatechange #justwar and #humanrights,0.0,2.0,4,0,2018-09-14T16:45:15+00:00,top articles from eias 2017 volume span so many topics     and,Neutral,,
EIAJournal,1012685947245342720,"#FridayReads from our archives: Paul Wapner's essay on ethical action on #climatechange, from 2014. Paywalled - but here's an excerpt: #ClimateAction #ethics https://t.co/8rWCvGy2uj https://t.co/vhsP7Zzvn3",0.0,2.0,2,0,2018-06-29T13:15:19+00:00,from our archives paul wapners essay on ethical action on  from 2014 paywalled  but heres an excerpt,Neutral,,
EIAJournal,997466333242634240,Those who were unable to attend our #ISA2018 roundtable on #climatechange can access audio and transcript here: https://t.co/sMAqJq15RB,0.0,1.0,2,0,2018-05-18T13:18:00+00:00,those who were unable to attend our  roundtable on  can access audio and transcript here,Pro,,
EIAJournal,981622669438222336,"Our roundtable on #climatechange and ethical leadership, chaired by @jpasztor is tomorrow 1:45pm, Rm. Union Sq. 2. Full details: https://t.co/AjS4mkuvkf",0.0,1.0,1,0,2018-04-04T20:00:56+00:00,our roundtable on  and ethical leadership chaired by  is tomorrow 145pm rm union sq 2 full details,Pro,,
EIAJournal,981200971257827328,"If you're still on the hunt for panels to attend at #isa2018 this week, pencil in our roundtable on #climatechange and ethical leadership, Thurs 1:45 Details: https://t.co/4jY7QJq433",0.0,2.0,1,0,2018-04-03T16:05:16+00:00,if youre still on the hunt for panels to attend at  this week pencil in our roundtable on  and ethical leadership thurs 145 details,Pro,,
EIAJournal,980823458002202625,"Heading to #isa2018 this week? Stop by the @CUP_PoliSci booth to pick up a free copy of our Special Issue, and come to our roundtable on #ethics and #climatechange Thurs 1:45pm Rm. Union Sq. 2 https://t.co/AjS4mkuvkf",0.0,5.0,10,0,2018-04-02T15:05:09+00:00,heading to  this week stop by the  booth to pick up a free copy of our special issue and come to our roundtable on  and  thurs 145pm rm union sq 2,Neutral,,
EIAJournal,969676462612762624,"Just over one month away: the journal's #ISA2018 roundtable on #climatechange is happening Thursday, April 5. ISA attendees mark your calendar! Here's all the info you need: https://t.co/WUKwzFKd8i",0.0,2.0,3,0,2018-03-02T20:50:59+00:00,just over one month away the journals  roundtable on  is happening thursday april 5 isa attendees mark your calendar heres all the info you need,Neutral,,
EIAJournal,961666777313890305,"Still two months away, but get it on your #ISA2018 calendar now! Where does #climatechange justice go from here? And who will ethically lead? @isanet https://t.co/Rttmg1SFXG",1.0,2.0,2,0,2018-02-08T18:23:21+00:00,still two months away but get it on your  calendar now where does  justice go from here and who will ethically lead,Pro,,
EIAJournal,959452385352536065,Here's everything you need to know about the roundtable on #climatechange we've organized for #isa2018! https://t.co/vGl0qT07EU,0.0,4.0,4,1,2018-02-02T15:44:09+00:00,heres everything you need to know about the roundtable on  weve organized for,Pro,,
EIAJournal,959427661092225025,#FridayReads from our archive: Henry Shue's still all-too-relevant essay on #climatechange leadership from 2011: https://t.co/hph7QIi0VV,0.0,5.0,4,1,2018-02-02T14:05:54+00:00,from our archive henry shues still alltoorelevant essay on  leadership from 2011,Neutral,,
EIAJournal,943543571243765762,Interested in #climatechange #responsibility and #agency? Check out @aytchellesse short response to Christopher Preston's article: https://t.co/eSl5cGaN0D,0.0,2.0,2,0,2017-12-20T18:08:12+00:00,interested in   and  check out  short response to christopher prestons article,Neutral,,
EIAJournal,789090401793835008,"We're finalizing our winter issue, but the fall issue is still free! #climatechange #inequality #killerrobots https://t.co/CyPDaH6SwD https://t.co/454lPrDmrV",0.0,3.0,1,0,2016-10-20T13:06:27+00:00,were finalizing our winter issue but the fall issue is still free,Neutral,,
EIAJournal,785587037969580032,From the Fall issue: @nickdotchan addresses fairness and the #ParisAgreement to combat #climatechange. https://t.co/5POvIehjBa,0.0,1.0,1,0,2016-10-10T21:05:20+00:00,from the fall issue  addresses fairness and the  to combat,Pro,,
blessedimp,986483890410803200,#Happy to be a signatory to this - not so happy if such things proceed! #StopAdani #climatechange https://t.co/Rem85MFdO5,1.0,0.0,1,0,2018-04-18T05:57:42+00:00,to be a signatory to this  not so happy if such things proceed,Pro,-20.0,145.0
blessedimp,932797732112146432,Good coverage of our media conference yesterday #StopAdani #climatechange #ARRCC https://t.co/VgNfilAqZT,0.0,1.0,1,0,2017-11-21T02:28:04+00:00,good coverage of our media conference yesterday,Pro,-22.1646782,144.58449030000003
ABetterCity,956557235022331904,"Thrilled to see @MassGovernor’s FY19 budget leads on #climatechange , sending an additional $2M to @MassEEA to hire staff, provide municipalities technical support, further climate science, and target #environmentaljustice. @ClimateKatie @MattBeatonEEA @mass_adapt #resilientMA https://t.co/w0ABcTCaVk",2.0,3.0,8,0,2018-01-25T15:59:51+00:00,thrilled to see  fy19 budget leads on   sending an additional 2m to  to hire staff provide municipalities technical support further climate science and target,Pro,42.358430000000006,-71.05977
ABetterCity,872085143997095936,Former EPA Administrator @GinaEPA speaking to the @BosGreenRibbon about how clean transportation is vital to mitigating #climatechange https://t.co/dNRgaxnVCR,0.0,1.0,3,1,2017-06-06T13:37:55+00:00,former epa administrator  speaking to the  about how clean transportation is vital to mitigating,Pro,42.3602534,-71.0582912
sandersoil,981221602263289859,"Scientists are a conservative lot, you ask their opinion and they say too much uncertainty and only modest opportunities for #soil carbon management to contribute to CA #climatechange mitigation. Wonder what farmers and land managers would say? https://t.co/5kl4Dr8qmU",1.0,0.0,6,0,2018-04-03T17:27:14+00:00,scientists are a conservative lot you ask their opinion and they say too much uncertainty and only modest opportunities for  carbon management to contribute to ca  mitigation wonder what farmers and land managers would say,Pro,41.5239468,-70.66942929999998
sandersoil,971716723505233921,@DesiScience_ The point imho is that soil carbon alone isn't THE solution to #climatechange but it is part of the solution. We need lots of negative emissions options to minimize reversion risks of any particular method.,0.0,0.0,0,0,2018-03-08T11:58:15+00:00,the point imho is that soil carbon alone isnt the solution to  but it is part of the solution we need lots of negative emissions options to minimize reversion risks of any particular method,Pro,41.52657000000001,-70.67466
sandersoil,920022881102417921,"Forests, wetlands and working lands can provide 37% of cost-effective #climatechange mitigation https://t.co/36n3xMoYzC",0.0,5.0,13,0,2017-10-16T20:25:22+00:00,forests wetlands and working lands can provide 37 of costeffective  mitigation,Pro,41.52657000000001,-70.67466
WizarLearning,1035095691335364609,"Nature’s fury compels us to sit up and take notice of the environmental problems we face. But if we look closely, nature herself will give us a solution to those problems. #climatechange #biogas #environment #Biofuel #ClimateAction   

https://t.co/ebsQNuyJI8",0.0,0.0,0,0,2018-08-30T09:23:38+00:00,natures fury compels us to sit up and take notice of the environmental problems we face but if we look closely nature herself will give us a solution to those problems,Pro,28.42826235,77.00270014657752
EcoClearInc,526883598738403328,@AnthonyDenardis check out http://t.co/tppgeDnGbZ and we now have a Twitter account!!! #NewTwitter #future #globalwarming #green,0.0,0.0,1,0,2014-10-27T23:50:13+00:00,check out  and we now have a twitter account,Pro,27.336430000000004,-82.53065000000001
PTertzakian,1128486377937522688,"Maybe you missed it?  ⁦On our #ARCEnergyIdeas podcast this week @JackieForrest⁩ and I take on a heavy load: #climatechange , #GHG emissions, and Canada’s challenging circumstances. 
#abpoli #cdnpoli  https://t.co/zVYMnde7a9",1.0,10.0,17,1,2019-05-15T02:24:53+00:00,maybe you missed it  on our  podcast this week  and i take on a heavy load    emissions and canadas challenging circumstances,Pro,51.0534234,-114.0625892
PTertzakian,1054027508792811520,Will a #tradewar and slowing #economy affect #Oil demand/price? How are multinationals tackling #climatechange ? Listen to @JackieForrest and me discuss ideas and #energy issues on our latest podcast https://t.co/qC0lTBld8s https://t.co/Spx3F1SUOr,2.0,7.0,15,1,2018-10-21T15:11:55+00:00,will a  and slowing  affect  demandprice how are multinationals tackling   listen to  and me discuss ideas and  issues on our latest podcast,Pro,51.0534234,-114.0625892
gauriandnainika,596926604569280512,#FashionFlashback to our #SpringSummer2015 collection - inspired by effects of #globalwarming  #blue #white #dresses http://t.co/ucGedN0URh,0.0,1.0,4,0,2015-05-09T06:36:07+00:00,to our  collection  inspired by effects of,Pro,28.6138954,77.20900569999999
gauriandnainika,520251709621563392,#GauriAndNainika #rehearsals #madness for #WIFW #SS15 #globalwarming #prints #theme http://t.co/zvByCN8mRE,0.0,0.0,1,0,2014-10-09T16:37:28+00:00,for,Pro,28.6138954,77.20900569999999
LeeHarrisfor901,924981747359600640,"In recent years, Houston has had 3 500-year floods. Local &amp; state governments should prepare for real effects of climate change.",0.0,3.0,9,0,2017-10-30T12:50:08+00:00,in recent years houston has had 3 500year floods local amp state governments should prepare for real effects of climate change,Pro,35.1490215,-90.05162849999999
Cowspiracy,1071075598578008065,"@grist broke down what climate change will do region by region. Ah, freak out!
👉🏽 https://t.co/9j9wxntNig
Active Link in Bio
#cowspiracy #environment #climatechange https://t.co/KA4ZEphI7a",0.0,18.0,30,0,2018-12-07T16:14:56+00:00,"broke down what climate change will do region by region ah freak out
 
active link in bio",Pro,,
Cowspiracy,1070027197748936704,"We need to make urgent changes to the way we manage Earth’s resources if we want to prevent a truly apocalyptic biodiversity crisis.
#govegan #environment #animalagriculture #cowspiracy #speciesism #climatechange https://t.co/E7O12gJ5b5",4.0,89.0,139,8,2018-12-04T18:48:58+00:00,we need to make urgent changes to the way we manage earths resources if we want to prevent a truly apocalyptic biodiversity crisis,Pro,,
Cowspiracy,1038112547738546177,Where are you marching tomorrow? #climatemarch #cowspiracy #environment #animalagriculture #meatiskillingtheplanet #climatechangeisreal #globalwarming #goplantbased #wthfilm #whatthehealth #vegan https://t.co/EtXCNXMkPw,5.0,51.0,117,6,2018-09-07T17:11:33+00:00,where are you marching tomorrow,Neutral,,
Cowspiracy,1037060650017517569,You can act now. There are alternatives. Make a conscious choice each time you sit down for a meal. #votewithyourfork #cowspiracy #animalagriculture #globalwarming #climatechange #deforestation #waterscarcity #environment #speciesism #goplantbased #vegan https://t.co/bRQQxBtJPu,1.0,31.0,50,3,2018-09-04T19:31:41+00:00,you can act now there are alternatives make a conscious choice each time you sit down for a meal,Pro,,
Cowspiracy,999334946094305280,"A vegan diet has a lower carbon footprint. 🌱🏆
Graphic: @simple_happy_kitchen 
#cowspiracy #greenhousegases #climatechange #animalagriculture #goplantbased #vegan https://t.co/38y7m6Erko",4.0,69.0,138,7,2018-05-23T17:03:12+00:00,"a vegan diet has a lower carbon footprint 
graphic",Pro,,
Cowspiracy,990996772238508032,"“Small acts, when multiplied by millions of people, can transform the world.” -Howard Zinn
#justdoingourthingtosavetheworld #cowspiracy #climatechangeisreal #animalagriculture #goplantbased #loveyourmother #vegan #transformation https://t.co/FspXmDsITs",1.0,65.0,144,3,2018-04-30T16:50:16+00:00,small acts when multiplied by millions of people can transform the world howard zinn,Pro,,
Cowspiracy,988821760932904966,70 Billion farm animals raised for human consumption! #goplantbased #vegan #cowspiracy #environmentaldegradation #waterscarcity #climatechange https://t.co/suZItej0NS,6.0,98.0,109,6,2018-04-24T16:47:33+00:00,70 billion farm animals raised for human consumption,Pro,,
Cowspiracy,976147495007928321,"Perspective. 
#cowspiracy #vegan #animalagricultureisnotsustainable #speciesism #waterscarcity #deforestation #habitatdestruction #worldhunger #globalwarming #environmentalism
Repost @theveganwiki https://t.co/52uo8Iu6uP",0.0,73.0,117,10,2018-03-20T17:24:33+00:00,"perspective 
         
repost",Pro,,
Cowspiracy,934487178301792256,The power of plants can save the planet #cowspiracy #plantpower #animalagriculture #climatechange #goplantbased #loveyourmother repost@PCRM https://t.co/NV2nmB8Kih,6.0,132.0,196,10,2017-11-25T18:21:19+00:00,the power of plants can save the planet       repost,Pro,,
Cowspiracy,920789938265821184,It's getting hot in here #Cowspiracy #goplantbased #animalagriculture #methane #climatechange https://t.co/F3yZxNMeIF,1.0,110.0,117,8,2017-10-18T23:13:23+00:00,its getting hot in here,Neutral,,
Cowspiracy,918954616926093312,#Cowspiracy #plantbased #globalwarming https://t.co/r0hfrCamBI,3.0,136.0,229,13,2017-10-13T21:40:28+00:00,,Neutral,,
VamosLion,543825236781957120,Look what the polar vortex brought to State College. Must be #globalwarming. @BigJoeBastardi http://t.co/NsMkq04Hzn,0.0,1.0,1,0,2014-12-13T17:50:14+00:00,look what the polar vortex brought to state college must be,Pro,40.7944504,-77.86163859999998
landartforkids,1121755053885411329,"I collected these shells last summer from a pond which had dried up with the heatwave. It was sad to see, the snails had made their way to the centre of the pond as the water reduced. Ironically I found this water tank up from the river, where I spent a few hours. #climatechange https://t.co/VfQoiVdI9g",0.0,2.0,10,0,2019-04-26T12:37:00+00:00,i collected these shells last summer from a pond which had dried up with the heatwave it was sad to see the snails had made their way to the centre of the pond as the water reduced ironically i found this water tank up from the river where i spent a few hours,Neutral,,
ConnectingTrue,996794200241848320,"@PolarBears: #polarbears are more at risk now than ever before  #saveourseaice #climatechange 
#wednesdaywisdom 
https://t.co/dIpGHm9LTp",0.0,0.0,0,0,2018-05-16T16:47:11+00:00,are more at risk now than ever before,Pro,,
ConnectingTrue,951175127592443904,#climatechange #polarbears #canada #keepitintheground #taketheleap #noisnotenough stop #sitec #beautifulbc #explorebc #bcpoli #cdnpoli Video of Starving Polar Bear ‘Rips Your Heart Out of Your Chest’ https://t.co/qSkCfq05LH,0.0,0.0,0,0,2018-01-10T19:33:17+00:00,stop      video of starving polar bear rips your heart out of your chest,Pro,,
ConnectingTrue,920620390208086016,"@CanadianGreens #actonclimate 
Large hydropower dams have no place in the Green Climate Fund https://t.co/wjaEurwDQ7 via @ClimateHome",0.0,0.0,0,0,2017-10-18T11:59:39+00:00,large hydropower dams have no place in the green climate fund  via,Pro,,
ConnectingTrue,919622155175829504,"Dear World: Why the melting Arctic matters to us all @TheEconomist #actonclimate NO #bchydro #sitec 
 https://t.co/L01o1cAqlK via @YouTube",0.0,0.0,1,0,2017-10-15T17:53:02+00:00,"dear world why the melting arctic matters to us all   no   
  via",Pro,,
BeautifulMaps,1004383695036395521,This map shows extreme weather events in places influenced by human-made climate change  https://t.co/w0ochCBqmd via @wef @CarbonBrief https://t.co/i31tEMEZAG,1.0,3.0,5,1,2018-06-06T15:25:08+00:00,this map shows extreme weather events in places influenced by humanmade climate change   via,Pro,,
BeautifulMaps,1003322516411158528,"Globally, People Point to ISIS and #climatechange as leading security Threats https://t.co/3DDzOq9Apc @pewresearch https://t.co/Q90cvlImkS",0.0,4.0,1,1,2018-06-03T17:08:23+00:00,globally people point to isis and  as leading security threats,Neutral,,
BillionOyster,953678458344935424,"Our Exec Director, Pete Malinowski, speaks with @NyackNewsNViews on why oysters can change the game for NY Harbor, helping protect from storms like Sandy and reviving life in the water. https://t.co/ecPG8w8pMu  #climatechange #NYC #GlobalGoals https://t.co/4Qi8lvga8g",0.0,1.0,6,0,2018-01-17T17:20:37+00:00,our exec director pete malinowski speaks with  on why oysters can change the game for ny harbor helping protect from storms like sandy and reviving life in the water,Pro,,
BillionOyster,951239515506642945,BREAKING NEWS: #NYC announces divestment from fossil fuels and files climate lawsuit #climatechange #sustainable #cities #DivestNY https://t.co/fA8WgiYEG9 @NYCMayor https://t.co/2H5BcCKAbp,0.0,3.0,7,0,2018-01-10T23:49:08+00:00,breaking news  announces divestment from fossil fuels and files climate lawsuit,Pro,,
BillionOyster,948680257887965186,Part of preparing for #BombCylone and other storms is building resiliency. We're starting here in #NYC by restoring oyster reefs to waterways and developing #climatechange curriculum. https://t.co/RwEDmLleGe  w/ @nycwater @hdr_inc @ccecornell Thx @NyackNewsNViews https://t.co/u1ozmytExt,0.0,13.0,34,0,2018-01-03T22:19:33+00:00,part of preparing for  and other storms is building resiliency were starting here in  by restoring oyster reefs to waterways and developing  curriculum   w    thx,Pro,,
colinbishopp,918280864231931905,Huh. All it takes for a major US city to resemble #BladeRunner2049 is wildfires made worse by #climatechange. Who knew? https://t.co/Yl1K3n01rl,1.0,0.0,3,0,2017-10-12T01:03:13+00:00,huh all it takes for a major us city to resemble  is wildfires made worse by  who knew,Pro,,
drivingthenatio,1070403465933840384,#Banks announce joint framework for goals of the #ParisAgreement #COP24 #UnitedNations #Framework Convention on #ClimateAction #ClimateChangeIsReal #climatechangeact #COP24  in #Katowice #Poland #COP24Katowice https://t.co/rkv69hHFUd https://t.co/tiey1jymUl,0.0,0.0,3,0,2018-12-05T19:44:08+00:00,announce joint framework for goals of the     convention on      in,Pro,,
JohnFenoglio,1069006404520861696,U.S. Breaks Away on Climate Change During G20 Summit #climatechange #GlobalWarming  https://t.co/8nPprGSyaK,1.0,0.0,2,0,2018-12-01T23:12:42+00:00,us breaks away on climate change during g20 summit,Pro,34.05223,-118.24368
JohnFenoglio,940385137811800064,"Like tanks on a battlefield, fire crews continue battling the #ThomasFire in #Ventura, #SantaBarbara counties. The monster blaze has scorched 360 mi² and is 15% contained. @KTLA details: https://t.co/4ex6oZTaZs  #wildfires #climatechange #CaliforniaWildfires https://t.co/w620GKldhI",0.0,4.0,7,1,2017-12-12T00:57:43+00:00,like tanks on a battlefield fire crews continue battling the  in   counties the monster blaze has scorched 360 mi² and is 15 contained  details,Pro,34.0536909,-118.242766
TiyaMilesTAM,585814548780724224,"#Michigan #OhioState survey: via science news, both conservatives &amp; liberals show more concern about #climatechange. http://t.co/vi616IsPPA",0.0,0.0,1,0,2015-04-08T14:40:46+00:00,survey via science news both conservatives amp liberals show more concern about,Neutral,42.3750997,-71.1056157
TiyaMilesTAM,583672618990960640,"@montanastate: Native legends LaDonna Harris, Henrietta Mann stressed #climatechange as key issue for the next generation of activists.",0.0,2.0,1,0,2015-04-02T16:49:31+00:00,native legends ladonna harris henrietta mann stressed  as key issue for the next generation of activists,Pro,42.3750997,-71.1056157
APA_Virginia,987401777828978689,"#VAfocus Sun. 4/22, 1 p.m.: How #climatechange is impacting #NOLA, South Florida &amp; Tidewater region of #Virginia and how to apply planners' actions to your region w/ @PlannerGeo #NPC18 #VAplanners #Tidewater https://t.co/5lBHeyJErY",1.0,0.0,1,1,2018-04-20T18:45:03+00:00,sun 422 1 pm how  is impacting  south florida amp tidewater region of  and how to apply planners actions to your region w,Pro,,
GAOED2,1034512387037179905,Sign up today to be the first to receive the forthcoming EXPLOSIVE report and documents revealing how the Global Warming Lobby is paying Law Enforcement to push its agenda https://t.co/AzPVEiH5Ch #globalwarming #BreakingNews https://t.co/eS9iGr71e1,8.0,29.0,53,7,2018-08-28T18:45:48+00:00,sign up today to be the first to receive the forthcoming explosive report and documents revealing how the global warming lobby is paying law enforcement to push its agenda,Anti,,
sylvianancheng,611532667746586624,Scientists: Earth Endangered by New Strain of Fact-Resistant Humans http://t.co/BhoXYQXGt4 via @BorowitzReport #climatechange #climatedenial,0.0,0.0,0,0,2015-06-18T13:55:24+00:00,scientists earth endangered by new strain of factresistant humans  via,Pro,,
sylvianancheng,611177652272001024,Dr. Oreskes's admirable research on #climatechange deniers and lobbyists. #foresight @gregvan @futuryst @longnow http://t.co/Dl1SwEbJ6u,0.0,0.0,1,0,2015-06-17T14:24:42+00:00,dr oreskess admirable research on  deniers and lobbyists,Pro,43.6534817,-79.38393470000003
sylvianancheng,594155200555933696,Space exploration should not come at the expense of climate change research. http://t.co/OMv7eFHoSo #NASA #budgetcut #climatechange #space,0.0,0.0,2,0,2015-05-01T15:03:33+00:00,space exploration should not come at the expense of climate change research,Pro,41.87581673,-87.62618522
sylvianancheng,573518639736971264,Documentary about pollution goes viral in China as leaders meet at the National People's Congress. http://t.co/KhukpPeyUh #climatechange,0.0,0.0,0,0,2015-03-05T16:21:13+00:00,documentary about pollution goes viral in china as leaders meet at the national peoples congress,Pro,,
DanWiley1,726058341940756480,Thomas Yu @AAFE1974 addresses Multifamily Housing Affordability &amp; #climatechange challenges #OneNYC https://t.co/r12wcXVTRr,0.0,3.0,1,0,2016-04-29T14:39:32+00:00,thomas yu  addresses multifamily housing affordability amp  challenges,Pro,,
profemmakowal,1037488150543708160,"#margaretjolly on the shifting meanings of #resilience across disciplines. In #climatechange narratives, 'resilience' privileges continuity and suppresses individual agency #ACM18",0.0,1.0,1,0,2018-09-05T23:50:25+00:00,on the shifting meanings of  across disciplines in  narratives resilience privileges continuity and suppresses individual agency,Pro,,
profemmakowal,1037487127863255040,Acclaimed movie Anote's Ark about Kiribati #climatechange controversial - science of future inundation pitted against local resilience and resistance #ACM18,0.0,0.0,1,0,2018-09-05T23:46:21+00:00,acclaimed movie anotes ark about kiribati  controversial  science of future inundation pitted against local resilience and resistance,Pro,,
profemmakowal,1037207420269936640,New Zealand plant collection most vulnerable to #climatechange (sorry @tdneale @CourtneyAdd ). @RBG_Victoria informing NZ responses to what will come to them next #ACM18,0.0,1.0,3,0,2018-09-05T05:14:54+00:00,new zealand plant collection most vulnerable to  sorry     informing nz responses to what will come to them next,Pro,,
BioPreferred,672481370183217152,"At #COP21, announcing tech to eliminate plastic waste and its impact on #climatechange: https://t.co/o06FdWvGSu via @ELDaily",0.0,0.0,0,0,2015-12-03T18:23:47+00:00,at  announcing tech to eliminate plastic waste and its impact on   via,Pro,38.89503679999999,-77.0365427
GovPressOffice,928718541880115200,"🌎@JerryBrownGov in Brussels: ""Everybody Has to Be All In"" on #ClimateAction

Press release➡️https://t.co/v2u0En0JRs

✅Joined @gmfus to discuss CA's local &amp; global efforts to fight climate change

✅Discussed the threat of climate change to oceans &amp; marine life w/@KarmenuVella https://t.co/m8enekqkib",1.0,14.0,12,2,2017-11-09T20:18:49+00:00,"in brussels everybody has to be all in on 

press release

joined  to discuss cas local amp global efforts to fight climate change

discussed the threat of climate change to oceans amp marine life w",Pro,50.85045,4.3487800000000005
BristolLitFest,1037681067610787841,"We live in a changing climate. In our final event of #BristolLitFest18, @BrisClimWrit will discuss the place of dystopia and utopia in writing climate change @YHABristol. https://t.co/XU17IftIRe #climatechange https://t.co/zqSEr7KKRI",0.0,3.0,4,2,2018-09-06T12:37:00+00:00,we live in a changing climate in our final event of   will discuss the place of dystopia and utopia in writing climate change,Pro,,
just_chinisha,977870823750062080,"An overweight, idiot, man-baby shoves his way 2 the front of the room. 

“Don’t listen to either of them. The fire isn’t real,” he says as he pours gasoline on2 the flames.

The room is destroyed in the 🔥. No1 survives.

(4/4)

#issaanalogy
#theworldisonfire
#climatechangeisreal",0.0,0.0,0,0,2018-03-25T11:32:27+00:00,"an overweight idiot manbaby shoves his way 2 the front of the room 

dont listen to either of them the fire isnt real he says as he pours gasoline on2 the flames

the room is destroyed in the  no1 survives

44",Neutral,,
150dow,1127517814837977090,Scraping snow off my car in mid May #courchevel #climatechange https://t.co/ntRZ49IZFH,0.0,0.0,1,0,2019-05-12T10:16:09+00:00,scraping snow off my car in mid may,Neutral,,
kcoleman002,758359330039197696,#climatechange #insurance #reinsurance https://t.co/75tpZMDbZC,0.0,0.0,0,0,2016-07-27T17:52:08+00:00,,Neutral,,
bea_roberts,974730486059798529,. @The_Banks_Group I understand you're planning to evict people from the #pontvalleyprotectioncamp on Monday? That's ILLEGAL without a court order. @CoalActionUK #climatechange,0.0,0.0,3,0,2018-03-16T19:33:52+00:00,i understand youre planning to evict people from the  on monday thats illegal without a court order,Neutral,,
bea_roberts,915520020872138752,#VeganVednesday you can eat cocoa pops and help the planet. Be an earth lovin' trashpig. #climatechange #vegan  #trashpig https://t.co/1n7LQVlYtk,0.0,0.0,3,0,2017-10-04T10:12:37+00:00,you can eat cocoa pops and help the planet be an earth lovin trashpig,Pro,,
yesforteachers,940763331085918209,"In his new book Being the Change, climate scientist Peter Kalmus shows why, on the cusp of climate catastrophe, we are neither choiceless nor powerless. #climatechange https://t.co/umITWFbBcz https://t.co/nXGsX0v1vN",0.0,0.0,0,0,2017-12-13T02:00:31+00:00,in his new book being the change climate scientist peter kalmus shows why on the cusp of climate catastrophe we are neither choiceless nor powerless,Pro,47.62621,-122.52124
yesforteachers,925890291076345859,The growing climate disaster toll ought to raise questions about where humans can and should live. #climatechange https://t.co/VxWpwLRovX https://t.co/uz4nxIIWuP,0.0,0.0,1,0,2017-11-02T01:00:22+00:00,the growing climate disaster toll ought to raise questions about where humans can and should live,Pro,47.62621,-122.52124
yesforteachers,923353643390324736,America's favorite beverage is under attack from #climatechange &amp; other woes. Science may offer a solution. #Coffee https://t.co/sA4EMNejwp https://t.co/t6j5kpNcfb,0.0,0.0,0,0,2017-10-26T01:00:38+00:00,americas favorite beverage is under attack from  amp other woes science may offer a solution,Pro,47.62621,-122.52124
yesforteachers,873328953452318720,"Hey grownup kids! #Science school that's cool.  #climatechange, #vaccinations, #GMOs, K-Pop and gender. 
https://t.co/S0eF26USVK",0.0,0.0,1,0,2017-06-10T00:00:22+00:00,hey grownup kids  school thats cool     kpop and gender,Neutral,47.6475683,-122.54602915532404
